"","ï..country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","HDI.for.year","gdp_for_year....","gdp_per_capita....","generation"
"4098","Switzerland",2004,"male","25-34 years",86,498009,17.27,"Switzerland2004",NA,"394,163,688,621",56123,"Generation X"
"4099","Switzerland",2004,"male","15-24 years",64,441485,14.5,"Switzerland2004",NA,"394,163,688,621",56123,"Millenials"
"4100","Switzerland",2004,"female","35-54 years",119,1128429,10.55,"Switzerland2004",NA,"394,163,688,621",56123,"Boomers"
"4101","Switzerland",2004,"female","25-34 years",34,504589,6.74,"Switzerland2004",NA,"394,163,688,621",56123,"Generation X"
"4102","Switzerland",2004,"female","15-24 years",21,428412,4.9,"Switzerland2004",NA,"394,163,688,621",56123,"Millenials"
"4103","Switzerland",2004,"male","5-14 years",1,432800,0.23,"Switzerland2004",NA,"394,163,688,621",56123,"Millenials"
"4104","Switzerland",2004,"female","5-14 years",0,410122,0,"Switzerland2004",NA,"394,163,688,621",56123,"Millenials"
"4105","Switzerland",2005,"male","75+ years",177,209040,84.67,"Switzerland2005",0.904,"408,689,353,999",57790,"Silent"
"4106","Switzerland",2005,"male","55-74 years",253,724348,34.93,"Switzerland2005",0.904,"408,689,353,999",57790,"Silent"
"4107","Switzerland",2005,"male","35-54 years",308,1150857,26.76,"Switzerland2005",0.904,"408,689,353,999",57790,"Boomers"
"4108","Switzerland",2005,"female","75+ years",95,361212,26.3,"Switzerland2005",0.904,"408,689,353,999",57790,"Silent"
"4109","Switzerland",2005,"male","25-34 years",90,493144,18.25,"Switzerland2005",0.904,"408,689,353,999",57790,"Generation X"
"4110","Switzerland",2005,"male","15-24 years",69,446784,15.44,"Switzerland2005",0.904,"408,689,353,999",57790,"Millenials"
"4111","Switzerland",2005,"female","55-74 years",119,780995,15.24,"Switzerland2005",0.904,"408,689,353,999",57790,"Silent"
"4112","Switzerland",2005,"female","35-54 years",123,1139207,10.8,"Switzerland2005",0.904,"408,689,353,999",57790,"Boomers"
"4113","Switzerland",2005,"female","25-34 years",40,499595,8.01,"Switzerland2005",0.904,"408,689,353,999",57790,"Generation X"
"4114","Switzerland",2005,"female","15-24 years",23,432571,5.32,"Switzerland2005",0.904,"408,689,353,999",57790,"Millenials"
"4115","Switzerland",2005,"male","5-14 years",2,428639,0.47,"Switzerland2005",0.904,"408,689,353,999",57790,"Millenials"
"4116","Switzerland",2005,"female","5-14 years",0,405599,0,"Switzerland2005",0.904,"408,689,353,999",57790,"Millenials"
"4117","Switzerland",2006,"male","75+ years",163,214630,75.94,"Switzerland2006",NA,"430,921,192,375",60536,"Silent"
"4118","Switzerland",2006,"male","55-74 years",262,737861,35.51,"Switzerland2006",NA,"430,921,192,375",60536,"Silent"
"4119","Switzerland",2006,"female","75+ years",108,367433,29.39,"Switzerland2006",NA,"430,921,192,375",60536,"Silent"
"4120","Switzerland",2006,"male","35-54 years",277,1160789,23.86,"Switzerland2006",NA,"430,921,192,375",60536,"Boomers"
"4121","Switzerland",2006,"male","25-34 years",95,490111,19.38,"Switzerland2006",NA,"430,921,192,375",60536,"Generation X"
"4122","Switzerland",2006,"female","55-74 years",149,791524,18.82,"Switzerland2006",NA,"430,921,192,375",60536,"Silent"
"4123","Switzerland",2006,"male","15-24 years",64,451849,14.16,"Switzerland2006",NA,"430,921,192,375",60536,"Millenials"
"4124","Switzerland",2006,"female","35-54 years",129,1149200,11.23,"Switzerland2006",NA,"430,921,192,375",60536,"Boomers"
"4125","Switzerland",2006,"female","25-34 years",34,496129,6.85,"Switzerland2006",NA,"430,921,192,375",60536,"Generation X"
"4126","Switzerland",2006,"female","15-24 years",23,436450,5.27,"Switzerland2006",NA,"430,921,192,375",60536,"Millenials"
"4127","Switzerland",2006,"female","5-14 years",3,399721,0.75,"Switzerland2006",NA,"430,921,192,375",60536,"Millenials"
"4128","Switzerland",2006,"male","5-14 years",2,422780,0.47,"Switzerland2006",NA,"430,921,192,375",60536,"Millenials"
"4129","Switzerland",2007,"male","75+ years",191,220706,86.54,"Switzerland2007",NA,"479,913,034,322",66807,"Silent"
"4130","Switzerland",2007,"male","55-74 years",275,751082,36.61,"Switzerland2007",NA,"479,913,034,322",66807,"Silent"
"4131","Switzerland",2007,"female","75+ years",122,373618,32.65,"Switzerland2007",NA,"479,913,034,322",66807,"Silent"
"4132","Switzerland",2007,"male","35-54 years",297,1173821,25.3,"Switzerland2007",NA,"479,913,034,322",66807,"Boomers"
"4133","Switzerland",2007,"female","55-74 years",138,802392,17.2,"Switzerland2007",NA,"479,913,034,322",66807,"Silent"
"4134","Switzerland",2007,"male","25-34 years",80,493019,16.23,"Switzerland2007",NA,"479,913,034,322",66807,"Generation X"
"4135","Switzerland",2007,"male","15-24 years",74,457991,16.16,"Switzerland2007",NA,"479,913,034,322",66807,"Millenials"
"4136","Switzerland",2007,"female","35-54 years",111,1159958,9.57,"Switzerland2007",NA,"479,913,034,322",66807,"Boomers"
"4137","Switzerland",2007,"female","15-24 years",36,441640,8.15,"Switzerland2007",NA,"479,913,034,322",66807,"Millenials"
"4138","Switzerland",2007,"female","25-34 years",32,497366,6.43,"Switzerland2007",NA,"479,913,034,322",66807,"Generation X"
"4139","Switzerland",2007,"male","5-14 years",3,417683,0.72,"Switzerland2007",NA,"479,913,034,322",66807,"Generation Z"
"4140","Switzerland",2007,"female","5-14 years",1,394319,0.25,"Switzerland2007",NA,"479,913,034,322",66807,"Generation Z"
"4141","Switzerland",2008,"male","75+ years",175,226861,77.14,"Switzerland2008",NA,"554,363,487,120",76202,"Silent"
"4142","Switzerland",2008,"male","55-74 years",251,765611,32.78,"Switzerland2008",NA,"554,363,487,120",76202,"Silent"
"4143","Switzerland",2008,"female","75+ years",117,379587,30.82,"Switzerland2008",NA,"554,363,487,120",76202,"Silent"
"4144","Switzerland",2008,"male","35-54 years",291,1190221,24.45,"Switzerland2008",NA,"554,363,487,120",76202,"Boomers"
"4145","Switzerland",2008,"female","55-74 years",160,814507,19.64,"Switzerland2008",NA,"554,363,487,120",76202,"Silent"
"4146","Switzerland",2008,"male","25-34 years",79,502793,15.71,"Switzerland2008",NA,"554,363,487,120",76202,"Generation X"
"4147","Switzerland",2008,"male","15-24 years",64,465273,13.76,"Switzerland2008",NA,"554,363,487,120",76202,"Millenials"
"4148","Switzerland",2008,"female","35-54 years",112,1172352,9.55,"Switzerland2008",NA,"554,363,487,120",76202,"Boomers"
"4149","Switzerland",2008,"female","25-34 years",35,504566,6.94,"Switzerland2008",NA,"554,363,487,120",76202,"Generation X"
"4150","Switzerland",2008,"female","15-24 years",29,447843,6.48,"Switzerland2008",NA,"554,363,487,120",76202,"Millenials"
"4151","Switzerland",2008,"male","5-14 years",1,414488,0.24,"Switzerland2008",NA,"554,363,487,120",76202,"Generation Z"
"4152","Switzerland",2008,"female","5-14 years",0,390773,0,"Switzerland2008",NA,"554,363,487,120",76202,"Generation Z"
"4153","Switzerland",2009,"male","75+ years",124,233232,53.17,"Switzerland2009",NA,"541,506,500,414",73529,"Silent"
"4154","Switzerland",2009,"male","55-74 years",242,780927,30.99,"Switzerland2009",NA,"541,506,500,414",73529,"Silent"
"4155","Switzerland",2009,"male","35-54 years",311,1204496,25.82,"Switzerland2009",NA,"541,506,500,414",73529,"Boomers"
"4156","Switzerland",2009,"male","15-24 years",75,470230,15.95,"Switzerland2009",NA,"541,506,500,414",73529,"Millenials"
"4157","Switzerland",2009,"male","25-34 years",72,512293,14.05,"Switzerland2009",NA,"541,506,500,414",73529,"Generation X"
"4158","Switzerland",2009,"female","75+ years",41,385288,10.64,"Switzerland2009",NA,"541,506,500,414",73529,"Silent"
"4159","Switzerland",2009,"female","55-74 years",85,827353,10.27,"Switzerland2009",NA,"541,506,500,414",73529,"Silent"
"4160","Switzerland",2009,"female","35-54 years",106,1184336,8.95,"Switzerland2009",NA,"541,506,500,414",73529,"Boomers"
"4161","Switzerland",2009,"female","25-34 years",25,512791,4.88,"Switzerland2009",NA,"541,506,500,414",73529,"Generation X"
"4162","Switzerland",2009,"female","15-24 years",20,452598,4.42,"Switzerland2009",NA,"541,506,500,414",73529,"Millenials"
"4163","Switzerland",2009,"male","5-14 years",3,412300,0.73,"Switzerland2009",NA,"541,506,500,414",73529,"Generation Z"
"4164","Switzerland",2009,"female","5-14 years",1,388714,0.26,"Switzerland2009",NA,"541,506,500,414",73529,"Generation Z"
"4165","Switzerland",2010,"male","75+ years",114,239990,47.5,"Switzerland2010",0.924,"583,782,977,866",78474,"Silent"
"4166","Switzerland",2010,"male","55-74 years",220,796644,27.62,"Switzerland2010",0.924,"583,782,977,866",78474,"Silent"
"4167","Switzerland",2010,"male","35-54 years",267,1213413,22,"Switzerland2010",0.924,"583,782,977,866",78474,"Generation X"
"4168","Switzerland",2010,"male","25-34 years",74,519177,14.25,"Switzerland2010",0.924,"583,782,977,866",78474,"Generation X"
"4169","Switzerland",2010,"female","55-74 years",96,840601,11.42,"Switzerland2010",0.924,"583,782,977,866",78474,"Silent"
"4170","Switzerland",2010,"male","15-24 years",47,472649,9.94,"Switzerland2010",0.924,"583,782,977,866",78474,"Millenials"
"4171","Switzerland",2010,"female","75+ years",36,391055,9.21,"Switzerland2010",0.924,"583,782,977,866",78474,"Silent"
"4172","Switzerland",2010,"female","35-54 years",103,1193316,8.63,"Switzerland2010",0.924,"583,782,977,866",78474,"Generation X"
"4173","Switzerland",2010,"female","25-34 years",32,519835,6.16,"Switzerland2010",0.924,"583,782,977,866",78474,"Generation X"
"4174","Switzerland",2010,"female","15-24 years",15,455057,3.3,"Switzerland2010",0.924,"583,782,977,866",78474,"Millenials"
"4175","Switzerland",2010,"male","5-14 years",2,410594,0.49,"Switzerland2010",0.924,"583,782,977,866",78474,"Generation Z"
"4176","Switzerland",2010,"female","5-14 years",0,386816,0,"Switzerland2010",0.924,"583,782,977,866",78474,"Generation Z"
"4177","Turkey",2009,"male","75+ years",33,806623,4.09,"Turkey2009",NA,"644,639,902,581",9773,"Silent"
"4178","Turkey",2009,"male","55-74 years",130,3897113,3.34,"Turkey2009",NA,"644,639,902,581",9773,"Silent"
"4179","Turkey",2009,"male","35-54 years",287,9160329,3.13,"Turkey2009",NA,"644,639,902,581",9773,"Boomers"
"4180","Turkey",2009,"male","25-34 years",189,6272520,3.01,"Turkey2009",NA,"644,639,902,581",9773,"Generation X"
"4181","Turkey",2009,"male","15-24 years",139,6380792,2.18,"Turkey2009",NA,"644,639,902,581",9773,"Millenials"
"4182","Turkey",2009,"female","75+ years",17,1170072,1.45,"Turkey2009",NA,"644,639,902,581",9773,"Silent"
"4183","Turkey",2009,"female","15-24 years",74,6097408,1.21,"Turkey2009",NA,"644,639,902,581",9773,"Millenials"
"4184","Turkey",2009,"female","55-74 years",38,4301203,0.88,"Turkey2009",NA,"644,639,902,581",9773,"Silent"
"4185","Turkey",2009,"female","25-34 years",44,6101898,0.72,"Turkey2009",NA,"644,639,902,581",9773,"Generation X"
"4186","Turkey",2009,"female","35-54 years",58,9027289,0.64,"Turkey2009",NA,"644,639,902,581",9773,"Boomers"
"4187","Turkey",2009,"male","5-14 years",23,6542691,0.35,"Turkey2009",NA,"644,639,902,581",9773,"Generation Z"
"4188","Turkey",2009,"female","5-14 years",18,6204481,0.29,"Turkey2009",NA,"644,639,902,581",9773,"Generation Z"
"4189","Turkey",2010,"male","75+ years",63,841083,7.49,"Turkey2010",0.738,"771,901,768,698",11525,"Silent"
"4190","Turkey",2010,"male","35-54 years",397,9318882,4.26,"Turkey2010",0.738,"771,901,768,698",11525,"Generation X"
"4191","Turkey",2010,"male","55-74 years",175,4131848,4.24,"Turkey2010",0.738,"771,901,768,698",11525,"Silent"
"4192","Turkey",2010,"male","25-34 years",248,6363299,3.9,"Turkey2010",0.738,"771,901,768,698",11525,"Generation X"
"4193","Turkey",2010,"male","15-24 years",238,6411111,3.71,"Turkey2010",0.738,"771,901,768,698",11525,"Millenials"
"4194","Turkey",2010,"female","75+ years",28,1226764,2.28,"Turkey2010",0.738,"771,901,768,698",11525,"Silent"
"4195","Turkey",2010,"female","15-24 years",95,6118805,1.55,"Turkey2010",0.738,"771,901,768,698",11525,"Millenials"
"4196","Turkey",2010,"female","55-74 years",57,4537405,1.26,"Turkey2010",0.738,"771,901,768,698",11525,"Silent"
"4197","Turkey",2010,"female","35-54 years",110,9153406,1.2,"Turkey2010",0.738,"771,901,768,698",11525,"Generation X"
"4198","Turkey",2010,"female","25-34 years",61,6170592,0.99,"Turkey2010",0.738,"771,901,768,698",11525,"Generation X"
"4199","Turkey",2010,"male","5-14 years",27,6519482,0.41,"Turkey2010",0.738,"771,901,768,698",11525,"Generation Z"
"4200","Turkey",2010,"female","5-14 years",25,6182454,0.4,"Turkey2010",0.738,"771,901,768,698",11525,"Generation Z"
"4201","United Kingdom",2000,"male","25-34 years",768,4536556,16.93,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Generation X"
"4202","United Kingdom",2000,"male","35-54 years",1357,8459117,16.04,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Boomers"
"4203","United Kingdom",2000,"male","75+ years",223,1589527,14.03,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"G.I. Generation"
"4204","United Kingdom",2000,"male","55-74 years",568,5314648,10.69,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Silent"
"4205","United Kingdom",2000,"male","15-24 years",390,3709456,10.51,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Generation X"
"4206","United Kingdom",2000,"female","35-54 years",386,8366055,4.61,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Boomers"
"4207","United Kingdom",2000,"female","75+ years",109,2816810,3.87,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"G.I. Generation"
"4208","United Kingdom",2000,"female","25-34 years",167,4332330,3.85,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Generation X"
"4209","United Kingdom",2000,"female","55-74 years",212,5750273,3.69,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Silent"
"4210","United Kingdom",2000,"female","15-24 years",101,3523496,2.87,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Generation X"
"4211","United Kingdom",2000,"male","5-14 years",5,3967341,0.13,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Millenials"
"4212","United Kingdom",2000,"female","5-14 years",4,3768300,0.11,"United Kingdom2000",0.865,"1,647,951,278,560",29358,"Millenials"
"4213","United Kingdom",2001,"male","25-34 years",723,4243590,17.04,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Generation X"
"4214","United Kingdom",2001,"male","35-54 years",1317,8222369,16.02,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Boomers"
"4215","United Kingdom",2001,"male","75+ years",225,1618917,13.9,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Silent"
"4216","United Kingdom",2001,"male","55-74 years",569,5390372,10.56,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Silent"
"4217","United Kingdom",2001,"male","15-24 years",361,3650328,9.89,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Millenials"
"4218","United Kingdom",2001,"female","35-54 years",373,8374702,4.45,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Boomers"
"4219","United Kingdom",2001,"female","55-74 years",239,5820231,4.11,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Silent"
"4220","United Kingdom",2001,"female","75+ years",106,2801024,3.78,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Silent"
"4221","United Kingdom",2001,"female","25-34 years",136,4251558,3.2,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Generation X"
"4222","United Kingdom",2001,"female","15-24 years",72,3581981,2.01,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Millenials"
"4223","United Kingdom",2001,"male","5-14 years",4,3902253,0.1,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Millenials"
"4224","United Kingdom",2001,"female","5-14 years",3,3714668,0.08,"United Kingdom2001",NA,"1,621,510,004,318",29179,"Millenials"
"4225","United Kingdom",2002,"male","25-34 years",747,4114056,18.16,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Generation X"
"4226","United Kingdom",2002,"male","35-54 years",1350,8250038,16.36,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Boomers"
"4227","United Kingdom",2002,"male","75+ years",175,1653523,10.58,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Silent"
"4228","United Kingdom",2002,"male","55-74 years",564,5545751,10.17,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Silent"
"4229","United Kingdom",2002,"male","15-24 years",323,3758190,8.59,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Millenials"
"4230","United Kingdom",2002,"female","75+ years",117,2817222,4.15,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Silent"
"4231","United Kingdom",2002,"female","35-54 years",349,8405892,4.15,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Boomers"
"4232","United Kingdom",2002,"female","25-34 years",170,4149794,4.1,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Generation X"
"4233","United Kingdom",2002,"female","55-74 years",222,5969004,3.72,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Silent"
"4234","United Kingdom",2002,"female","15-24 years",90,3642294,2.47,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Millenials"
"4235","United Kingdom",2002,"female","5-14 years",5,3706268,0.13,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Millenials"
"4236","United Kingdom",2002,"male","5-14 years",5,3896912,0.13,"United Kingdom2002",NA,"1,768,408,273,381",31630,"Millenials"
"4237","United Kingdom",2003,"male","25-34 years",637,4023648,15.83,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Generation X"
"4238","United Kingdom",2003,"male","35-54 years",1311,8282037,15.83,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Boomers"
"4239","United Kingdom",2003,"male","75+ years",209,1681364,12.43,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Silent"
"4240","United Kingdom",2003,"male","55-74 years",575,5665717,10.15,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Silent"
"4241","United Kingdom",2003,"male","15-24 years",316,3854815,8.2,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Millenials"
"4242","United Kingdom",2003,"female","35-54 years",381,8432837,4.52,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Boomers"
"4243","United Kingdom",2003,"female","75+ years",104,2821243,3.69,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Silent"
"4244","United Kingdom",2003,"female","25-34 years",144,4059897,3.55,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Generation X"
"4245","United Kingdom",2003,"female","55-74 years",207,6085995,3.4,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Silent"
"4246","United Kingdom",2003,"female","15-24 years",91,3718206,2.45,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Millenials"
"4247","United Kingdom",2003,"female","5-14 years",2,3677964,0.05,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Millenials"
"4248","United Kingdom",2003,"male","5-14 years",2,3868048,0.05,"United Kingdom2003",NA,"2,038,395,102,041",36289,"Millenials"
"4249","United Kingdom",2004,"male","35-54 years",1422,8324962,17.08,"United Kingdom2004",NA,"2,398,555,474,185",42486,"Boomers"
"4250","United Kingdom",2004,"male","25-34 years",599,3960327,15.13,"United Kingdom2004",NA,"2,398,555,474,185",42486,"Generation X"
"4251","United Kingdom",2004,"male","75+ years",221,1713028,12.9,"United Kingdom2004",NA,"2,398,555,474,185",42486,"Silent"
"4252","United Kingdom",2004,"male","55-74 years",601,5755684,10.44,"United Kingdom2004",NA,"2,398,555,474,185",42486,"Silent"
